CPU 1 is empty
CPU 2 is empty
CPU 3 is empty
CPU 5 is empty
CPU 6 is empty
CPU 7 is empty
CPU 9 is empty
cpus=10
      lazy_alloc-31612 [004] 34326.486257: funcgraph_entry:        0.083 us   |                __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.486257: funcgraph_entry:                   |                mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.486257: funcgraph_entry:        0.087 us   |                  css_rstat_updated();
      lazy_alloc-31612 [004] 34326.486257: funcgraph_exit:         0.260 us   |                }
      lazy_alloc-31612 [004] 34326.486257: funcgraph_entry:        0.082 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486257: funcgraph_exit:         0.971 us   |              }
      lazy_alloc-31612 [004] 34326.486257: funcgraph_exit:         1.146 us   |            }
      lazy_alloc-31612 [004] 34326.486258: funcgraph_exit:         1.314 us   |          }
      lazy_alloc-31612 [004] 34326.486258: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486258: funcgraph_entry:        0.081 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486258: funcgraph_entry:        0.085 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486258: funcgraph_exit:         0.654 us   |          }
      lazy_alloc-31612 [004] 34326.486258: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486258: funcgraph_entry:                   |            folio_add_file_rmap_ptes() {
      lazy_alloc-31612 [004] 34326.486259: funcgraph_entry:                   |              __lruvec_stat_mod_folio() {
      lazy_alloc-31612 [004] 34326.486259: funcgraph_entry:        0.083 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486259: funcgraph_entry:        0.082 us   |                __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.486259: funcgraph_entry:                   |                mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.486259: funcgraph_entry:        0.086 us   |                  css_rstat_updated();
      lazy_alloc-31612 [004] 34326.486259: funcgraph_exit:         0.262 us   |                }
      lazy_alloc-31612 [004] 34326.486259: funcgraph_entry:        0.079 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486260: funcgraph_exit:         1.277 us   |              }
      lazy_alloc-31612 [004] 34326.486260: funcgraph_exit:         1.451 us   |            }
      lazy_alloc-31612 [004] 34326.486260: funcgraph_exit:         1.618 us   |          }
      lazy_alloc-31612 [004] 34326.486260: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486260: funcgraph_entry:        0.081 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486260: funcgraph_entry:        0.083 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486261: funcgraph_exit:         0.572 us   |          }
      lazy_alloc-31612 [004] 34326.486261: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486261: funcgraph_entry:                   |            folio_add_file_rmap_ptes() {
      lazy_alloc-31612 [004] 34326.486261: funcgraph_entry:                   |              __lruvec_stat_mod_folio() {
      lazy_alloc-31612 [004] 34326.486261: funcgraph_entry:        0.082 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486261: funcgraph_entry:        0.080 us   |                __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.486261: funcgraph_entry:                   |                mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.486261: funcgraph_entry:        0.088 us   |                  css_rstat_updated();
      lazy_alloc-31612 [004] 34326.486262: funcgraph_exit:         0.264 us   |                }
      lazy_alloc-31612 [004] 34326.486262: funcgraph_entry:        0.080 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486262: funcgraph_exit:         0.969 us   |              }
      lazy_alloc-31612 [004] 34326.486262: funcgraph_exit:         1.142 us   |            }
      lazy_alloc-31612 [004] 34326.486262: funcgraph_exit:         1.310 us   |          }
      lazy_alloc-31612 [004] 34326.486262: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486262: funcgraph_entry:        0.080 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486263: funcgraph_entry:        0.086 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486263: funcgraph_exit:         0.544 us   |          }
      lazy_alloc-31612 [004] 34326.486263: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486263: funcgraph_entry:                   |            folio_add_file_rmap_ptes() {
      lazy_alloc-31612 [004] 34326.486263: funcgraph_entry:                   |              __lruvec_stat_mod_folio() {
      lazy_alloc-31612 [004] 34326.486263: funcgraph_entry:        0.079 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486263: funcgraph_entry:        0.081 us   |                __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.486263: funcgraph_entry:                   |                mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.486263: funcgraph_entry:        0.085 us   |                  css_rstat_updated();
      lazy_alloc-31612 [004] 34326.486264: funcgraph_exit:         0.263 us   |                }
      lazy_alloc-31612 [004] 34326.486264: funcgraph_entry:        0.081 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486264: funcgraph_exit:         0.972 us   |              }
      lazy_alloc-31612 [004] 34326.486264: funcgraph_exit:         1.143 us   |            }
      lazy_alloc-31612 [004] 34326.486264: funcgraph_exit:         1.314 us   |          }
      lazy_alloc-31612 [004] 34326.486264: funcgraph_entry:        0.108 us   |          next_uptodate_folio();
      lazy_alloc-31612 [004] 34326.486264: funcgraph_entry:        0.080 us   |          mm_trace_rss_stat();
      lazy_alloc-31612 [004] 34326.486265: funcgraph_entry:        0.092 us   |          _raw_spin_unlock();
      lazy_alloc-31612 [004] 34326.486265: funcgraph_entry:        0.082 us   |          __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486265: funcgraph_entry:        0.080 us   |          __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486265: funcgraph_exit:       + 36.306 us  |        }
      lazy_alloc-31612 [004] 34326.486265: funcgraph_entry:        0.081 us   |        __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486265: funcgraph_exit:       + 36.828 us  |      }
      lazy_alloc-31612 [004] 34326.486265: funcgraph_exit:       + 37.735 us  |    }
      lazy_alloc-31612 [004] 34326.486266: funcgraph_entry:        0.081 us   |    __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486266: funcgraph_entry:        0.085 us   |    mem_cgroup_from_task();
      lazy_alloc-31612 [004] 34326.486266: funcgraph_entry:                   |    count_memcg_events() {
      lazy_alloc-31612 [004] 34326.486266: funcgraph_entry:        0.084 us   |      css_rstat_updated();
      lazy_alloc-31612 [004] 34326.486266: funcgraph_exit:         0.264 us   |    }
      lazy_alloc-31612 [004] 34326.486266: funcgraph_entry:        0.081 us   |    __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486267: funcgraph_exit:       + 38.818 us  |  }
      lazy_alloc-31612 [004] 34326.486269: funcgraph_entry:                   |  handle_mm_fault() {
      lazy_alloc-31612 [004] 34326.486269: funcgraph_entry:                   |    __handle_mm_fault() {
      lazy_alloc-31612 [004] 34326.486269: funcgraph_entry:                   |      pte_offset_map_rw_nolock() {
      lazy_alloc-31612 [004] 34326.486269: funcgraph_entry:                   |        ___pte_offset_map() {
      lazy_alloc-31612 [004] 34326.486269: funcgraph_entry:        0.081 us   |          __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486269: funcgraph_exit:         0.262 us   |        }
      lazy_alloc-31612 [004] 34326.486269: funcgraph_exit:         0.439 us   |      }
      lazy_alloc-31612 [004] 34326.486269: funcgraph_entry:        0.081 us   |      __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486269: funcgraph_entry:                   |      do_fault() {
      lazy_alloc-31612 [004] 34326.486269: funcgraph_entry:        0.086 us   |        __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486270: funcgraph_entry:                   |        filemap_map_pages() {
      lazy_alloc-31612 [004] 34326.486270: funcgraph_entry:        0.086 us   |          __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486270: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486270: funcgraph_entry:        0.087 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486270: funcgraph_entry:        0.084 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486271: funcgraph_exit:         0.569 us   |          }
      lazy_alloc-31612 [004] 34326.486271: funcgraph_entry:                   |          __pte_offset_map_lock() {
      lazy_alloc-31612 [004] 34326.486271: funcgraph_entry:                   |            ___pte_offset_map() {
      lazy_alloc-31612 [004] 34326.486271: funcgraph_entry:        0.084 us   |              __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486271: funcgraph_exit:         0.261 us   |            }
      lazy_alloc-31612 [004] 34326.486271: funcgraph_entry:        0.088 us   |            _raw_spin_lock();
      lazy_alloc-31612 [004] 34326.486271: funcgraph_exit:         0.622 us   |          }
      lazy_alloc-31612 [004] 34326.486271: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486271: funcgraph_entry:                   |            folio_add_file_rmap_ptes() {
      lazy_alloc-31612 [004] 34326.486271: funcgraph_entry:                   |              __lruvec_stat_mod_folio() {
      lazy_alloc-31612 [004] 34326.486272: funcgraph_entry:        0.085 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486272: funcgraph_entry:        0.084 us   |                __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.486272: funcgraph_entry:                   |                mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.486272: funcgraph_entry:        0.084 us   |                  css_rstat_updated();
      lazy_alloc-31612 [004] 34326.486273: funcgraph_exit:         0.608 us   |                }
      lazy_alloc-31612 [004] 34326.486273: funcgraph_entry:        0.079 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486273: funcgraph_exit:         1.314 us   |              }
      lazy_alloc-31612 [004] 34326.486273: funcgraph_exit:         1.489 us   |            }
      lazy_alloc-31612 [004] 34326.486273: funcgraph_exit:         1.659 us   |          }
      lazy_alloc-31612 [004] 34326.486273: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486273: funcgraph_entry:        0.083 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486273: funcgraph_entry:        0.083 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486274: funcgraph_exit:         0.560 us   |          }
      lazy_alloc-31612 [004] 34326.486274: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486274: funcgraph_entry:                   |            folio_add_file_rmap_ptes() {
      lazy_alloc-31612 [004] 34326.486274: funcgraph_entry:                   |              __lruvec_stat_mod_folio() {
      lazy_alloc-31612 [004] 34326.486274: funcgraph_entry:        0.080 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486274: funcgraph_entry:        0.083 us   |                __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.486274: funcgraph_entry:                   |                mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.486274: funcgraph_entry:        0.087 us   |                  css_rstat_updated();
      lazy_alloc-31612 [004] 34326.486275: funcgraph_exit:         0.263 us   |                }
      lazy_alloc-31612 [004] 34326.486275: funcgraph_entry:        0.084 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486275: funcgraph_exit:         0.992 us   |              }
      lazy_alloc-31612 [004] 34326.486275: funcgraph_exit:         1.169 us   |            }
      lazy_alloc-31612 [004] 34326.486275: funcgraph_exit:         1.337 us   |          }
      lazy_alloc-31612 [004] 34326.486275: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486275: funcgraph_entry:        0.083 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486276: funcgraph_entry:        0.085 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486276: funcgraph_exit:         0.545 us   |          }
      lazy_alloc-31612 [004] 34326.486276: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486276: funcgraph_entry:                   |            folio_add_file_rmap_ptes() {
      lazy_alloc-31612 [004] 34326.486276: funcgraph_entry:                   |              __lruvec_stat_mod_folio() {
      lazy_alloc-31612 [004] 34326.486276: funcgraph_entry:        0.080 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486276: funcgraph_entry:        0.084 us   |                __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.486276: funcgraph_entry:                   |                mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.486277: funcgraph_entry:        0.086 us   |                  css_rstat_updated();
      lazy_alloc-31612 [004] 34326.486277: funcgraph_exit:         0.265 us   |                }
      lazy_alloc-31612 [004] 34326.486277: funcgraph_entry:        0.081 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486277: funcgraph_exit:         0.978 us   |              }
      lazy_alloc-31612 [004] 34326.486277: funcgraph_exit:         1.153 us   |            }
      lazy_alloc-31612 [004] 34326.486277: funcgraph_exit:         1.323 us   |          }
      lazy_alloc-31612 [004] 34326.486277: funcgraph_entry:        0.104 us   |          next_uptodate_folio();
      lazy_alloc-31612 [004] 34326.486277: funcgraph_entry:        0.083 us   |          mm_trace_rss_stat();
      lazy_alloc-31612 [004] 34326.486278: funcgraph_entry:        0.090 us   |          _raw_spin_unlock();
      lazy_alloc-31612 [004] 34326.486278: funcgraph_entry:        0.084 us   |          __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486278: funcgraph_entry:        0.082 us   |          __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486278: funcgraph_exit:         8.507 us   |        }
      lazy_alloc-31612 [004] 34326.486278: funcgraph_entry:        0.084 us   |        __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486278: funcgraph_exit:         9.031 us   |      }
      lazy_alloc-31612 [004] 34326.486279: funcgraph_exit:         9.932 us   |    }
      lazy_alloc-31612 [004] 34326.486279: funcgraph_entry:        0.083 us   |    __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486279: funcgraph_entry:        0.088 us   |    mem_cgroup_from_task();
      lazy_alloc-31612 [004] 34326.486279: funcgraph_entry:                   |    count_memcg_events() {
      lazy_alloc-31612 [004] 34326.486279: funcgraph_entry:        0.087 us   |      css_rstat_updated();
      lazy_alloc-31612 [004] 34326.486279: funcgraph_exit:         0.265 us   |    }
      lazy_alloc-31612 [004] 34326.486279: funcgraph_entry:        0.083 us   |    __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486280: funcgraph_exit:       + 11.010 us  |  }
      lazy_alloc-31612 [004] 34326.486282: funcgraph_entry:                   |  handle_mm_fault() {
      lazy_alloc-31612 [004] 34326.486282: funcgraph_entry:                   |    __handle_mm_fault() {
      lazy_alloc-31612 [004] 34326.486282: funcgraph_entry:                   |      pte_offset_map_rw_nolock() {
      lazy_alloc-31612 [004] 34326.486282: funcgraph_entry:                   |        ___pte_offset_map() {
      lazy_alloc-31612 [004] 34326.486282: funcgraph_entry:        0.101 us   |          __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486282: funcgraph_exit:         0.282 us   |        }
      lazy_alloc-31612 [004] 34326.486282: funcgraph_exit:         0.456 us   |      }
      lazy_alloc-31612 [004] 34326.486282: funcgraph_entry:        0.080 us   |      __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486282: funcgraph_entry:                   |      do_fault() {
      lazy_alloc-31612 [004] 34326.486283: funcgraph_entry:        0.083 us   |        __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486283: funcgraph_entry:                   |        filemap_map_pages() {
      lazy_alloc-31612 [004] 34326.486283: funcgraph_entry:        0.081 us   |          __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486283: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486283: funcgraph_entry:        0.083 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486283: funcgraph_entry:        0.084 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486283: funcgraph_exit:         0.457 us   |          }
      lazy_alloc-31612 [004] 34326.486284: funcgraph_entry:                   |          __pte_offset_map_lock() {
      lazy_alloc-31612 [004] 34326.486284: funcgraph_entry:                   |            ___pte_offset_map() {
      lazy_alloc-31612 [004] 34326.486284: funcgraph_entry:        0.083 us   |              __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486284: funcgraph_exit:         0.263 us   |            }
      lazy_alloc-31612 [004] 34326.486284: funcgraph_entry:        0.089 us   |            _raw_spin_lock();
      lazy_alloc-31612 [004] 34326.486284: funcgraph_exit:         0.625 us   |          }
      lazy_alloc-31612 [004] 34326.486284: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486284: funcgraph_entry:        0.080 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486285: funcgraph_entry:        0.086 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486285: funcgraph_exit:         0.474 us   |          }
      lazy_alloc-31612 [004] 34326.486285: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486285: funcgraph_entry:        0.081 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486285: funcgraph_entry:        0.084 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486285: funcgraph_exit:         0.457 us   |          }
      lazy_alloc-31612 [004] 34326.486286: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486286: funcgraph_entry:        0.083 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486286: funcgraph_entry:        0.085 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486286: funcgraph_exit:         0.450 us   |          }
      lazy_alloc-31612 [004] 34326.486286: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486286: funcgraph_entry:        0.082 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486286: funcgraph_entry:        0.085 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486287: funcgraph_exit:         0.456 us   |          }
      lazy_alloc-31612 [004] 34326.486287: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486287: funcgraph_entry:        0.083 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486287: funcgraph_entry:        0.084 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486287: funcgraph_exit:         0.476 us   |          }
      lazy_alloc-31612 [004] 34326.486287: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486287: funcgraph_entry:        0.080 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486288: funcgraph_entry:        0.086 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486288: funcgraph_exit:         0.459 us   |          }
      lazy_alloc-31612 [004] 34326.486288: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486288: funcgraph_entry:        0.082 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486288: funcgraph_entry:        0.085 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486288: funcgraph_exit:         0.453 us   |          }
      lazy_alloc-31612 [004] 34326.486288: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486288: funcgraph_entry:        0.085 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486289: funcgraph_entry:        0.085 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486289: funcgraph_exit:         0.458 us   |          }
      lazy_alloc-31612 [004] 34326.486289: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486289: funcgraph_entry:        0.081 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486289: funcgraph_entry:        0.087 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486289: funcgraph_exit:         0.456 us   |          }
      lazy_alloc-31612 [004] 34326.486289: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486290: funcgraph_entry:        0.081 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486290: funcgraph_entry:        0.085 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486290: funcgraph_exit:         0.448 us   |          }
      lazy_alloc-31612 [004] 34326.486290: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486290: funcgraph_entry:        0.081 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486290: funcgraph_entry:        0.084 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486290: funcgraph_exit:         0.452 us   |          }
      lazy_alloc-31612 [004] 34326.486291: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486291: funcgraph_entry:        0.080 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486291: funcgraph_entry:        0.084 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486291: funcgraph_exit:         0.450 us   |          }
      lazy_alloc-31612 [004] 34326.486291: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486291: funcgraph_entry:        0.081 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486291: funcgraph_entry:        0.086 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486292: funcgraph_exit:         0.478 us   |          }
      lazy_alloc-31612 [004] 34326.486292: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486292: funcgraph_entry:        0.082 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486292: funcgraph_entry:        0.085 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486292: funcgraph_exit:         0.455 us   |          }
      lazy_alloc-31612 [004] 34326.486292: funcgraph_entry:                   |          next_uptodate_folio() {
      lazy_alloc-31612 [004] 34326.486292: funcgraph_entry:        0.082 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486293: funcgraph_entry:        0.087 us   |            __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486293: funcgraph_exit:         0.654 us   |          }
      lazy_alloc-31612 [004] 34326.486293: funcgraph_entry:                   |          set_pte_range() {
      lazy_alloc-31612 [004] 34326.486293: funcgraph_entry:                   |            folio_add_file_rmap_ptes() {
      lazy_alloc-31612 [004] 34326.486293: funcgraph_entry:                   |              __lruvec_stat_mod_folio() {
      lazy_alloc-31612 [004] 34326.486293: funcgraph_entry:        0.087 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486293: funcgraph_entry:        0.085 us   |                __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.486294: funcgraph_entry:                   |                mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.486294: funcgraph_entry:        0.089 us   |                  css_rstat_updated();
      lazy_alloc-31612 [004] 34326.486294: funcgraph_exit:         0.265 us   |                }
      lazy_alloc-31612 [004] 34326.486294: funcgraph_entry:        0.083 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486294: funcgraph_exit:         0.981 us   |              }
      lazy_alloc-31612 [004] 34326.486294: funcgraph_exit:         1.182 us   |            }
      lazy_alloc-31612 [004] 34326.486294: funcgraph_exit:         1.351 us   |          }
      lazy_alloc-31612 [004] 34326.486294: funcgraph_entry:        0.098 us   |          next_uptodate_folio();
      lazy_alloc-31612 [004] 34326.486295: funcgraph_entry:        0.083 us   |          mm_trace_rss_stat();
      lazy_alloc-31612 [004] 34326.486295: funcgraph_entry:        0.091 us   |          _raw_spin_unlock();
      lazy_alloc-31612 [004] 34326.486295: funcgraph_entry:        0.082 us   |          __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486295: funcgraph_entry:        0.081 us   |          __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486295: funcgraph_exit:       + 12.649 us  |        }
      lazy_alloc-31612 [004] 34326.486295: funcgraph_entry:        0.082 us   |        __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486296: funcgraph_exit:       + 13.425 us  |      }
      lazy_alloc-31612 [004] 34326.486296: funcgraph_exit:       + 14.369 us  |    }
      lazy_alloc-31612 [004] 34326.486296: funcgraph_entry:        0.107 us   |    __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486296: funcgraph_entry:        0.090 us   |    mem_cgroup_from_task();
      lazy_alloc-31612 [004] 34326.486297: funcgraph_entry:                   |    count_memcg_events() {
      lazy_alloc-31612 [004] 34326.486297: funcgraph_entry:        0.090 us   |      css_rstat_updated();
      lazy_alloc-31612 [004] 34326.486297: funcgraph_exit:         0.274 us   |    }
      lazy_alloc-31612 [004] 34326.486297: funcgraph_entry:        0.083 us   |    __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486297: funcgraph_exit:       + 15.516 us  |  }
      lazy_alloc-31612 [004] 34326.486342: funcgraph_entry:                   |  handle_mm_fault() {
      lazy_alloc-31612 [004] 34326.486342: funcgraph_entry:                   |    __handle_mm_fault() {
      lazy_alloc-31612 [004] 34326.486342: funcgraph_entry:                   |      pte_offset_map_rw_nolock() {
      lazy_alloc-31612 [004] 34326.486342: funcgraph_entry:                   |        ___pte_offset_map() {
      lazy_alloc-31612 [004] 34326.486342: funcgraph_entry:        0.094 us   |          __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.486343: funcgraph_exit:         0.291 us   |        }
      lazy_alloc-31612 [004] 34326.486343: funcgraph_exit:         0.483 us   |      }
      lazy_alloc-31612 [004] 34326.486343: funcgraph_entry:        0.086 us   |      __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.486343: funcgraph_entry:                   |      do_fault() {
      lazy_alloc-31612 [004] 34326.486343: funcgraph_entry:                   |        __vmf_anon_prepare() {
      lazy_alloc-31612 [004] 34326.486343: funcgraph_entry:        0.092 us   |          down_read_trylock();
      lazy_alloc-31612 [004] 34326.486343: funcgraph_entry:                   |          __anon_vma_prepare() {
      lazy_alloc-31612 [004] 34326.486344: funcgraph_entry:                   |            kmem_cache_alloc_noprof() {
      lazy_alloc-31612 [004] 34326.486344: funcgraph_entry:        0.083 us   |              __memcg_slab_post_alloc_hook();
      lazy_alloc-31612 [004] 34326.486344: funcgraph_exit:         0.315 us   |            }
      lazy_alloc-31612 [004] 34326.486344: funcgraph_entry:        0.279 us   |            find_mergeable_anon_vma();
      lazy_alloc-31612 [004] 34326.486344: funcgraph_entry:                   |            kmem_cache_alloc_noprof() {
      lazy_alloc-31612 [004] 34326.486344: funcgraph_entry:        0.082 us   |              __memcg_slab_post_alloc_hook();
      lazy_alloc-31612 [004] 34326.486345: funcgraph_exit:         0.279 us   |            }
      lazy_alloc-31612 [004] 34326.486345: funcgraph_entry:        0.086 us   |            down_write();
      lazy_alloc-31612 [004] 34326.486345: funcgraph_entry:        0.087 us   |            _raw_spin_lock();
      lazy_alloc-31612 [004] 34326.486345: funcgraph_entry:        0.085 us   |            anon_vma_interval_tree_insert();
      lazy_alloc-31612 [004] 34326.486345: funcgraph_entry:        0.086 us   |            _raw_spin_unlock();
      lazy_alloc-31612 [004] 34326.486345: funcgraph_entry:        0.088 us   |            up_write();
      lazy_alloc-31612 [004] 34326.486346: funcgraph_exit:         2.186 us   |          }
      lazy_alloc-31612 [004] 34326.486346: funcgraph_entry:        0.095 us   |          up_read();
